id,userid,text,timestamp
5375,597,Its main implementation is the Glasgow Haskell Compiler ,2012-07-20 23:32:15
5376,597,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-12-09 14:19:05
5377,597,Tuples are containers for a fixed number of Erlang data types ,2012-04-11 23:14:19
5378,597,Erlang is a general purpose  concurrent  functional programming language ,2010-01-13 14:43:55
5379,597,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-08-20 19:02:42
5380,597,Any element of a tuple can be accessed in constant time ,2011-11-14 06:25:08
5381,597,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2010-02-10 08:06:20
5382,598,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-03-06 19:54:23
5383,598,Ports are used to communicate with the external world ,2011-10-31 13:29:17
5384,598,He looked inquisitively at his keyboard and wrote another sentence ,2012-09-22 17:07:03
5385,598,Do you have any idea why this is not working ,2010-10-27 18:29:52
5386,598,He looked inquisitively at his keyboard and wrote another sentence ,2010-01-30 18:27:28
5387,598,He looked inquisitively at his keyboard and wrote another sentence ,2012-08-15 21:52:12
5388,598,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-08-26 12:32:45
5389,598,She spent her earliest years reading classic literature  and writing poetry ,2012-12-31 06:42:24
5390,598,Its main implementation is the Glasgow Haskell Compiler ,2010-07-27 04:01:44
5391,599,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-02-05 13:11:09
5392,599,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-05-17 03:05:44
5393,599,Haskell features a type system with type inference and lazy evaluation ,2012-09-18 05:25:31
5394,599,Ports are created with the built in function open port ,2011-01-29 01:59:29
5395,599,Type classes first appeared in the Haskell programming language ,2011-11-03 02:08:55
5396,599,Any element of a tuple can be accessed in constant time ,2011-06-11 20:47:00
5397,599,It is also a garbage collected runtime system ,2010-07-29 17:39:34
5398,599,Haskell features a type system with type inference and lazy evaluation ,2011-01-05 11:07:40
5399,599,Tuples are containers for a fixed number of Erlang data types ,2010-11-27 21:04:03
5400,600,Ports are used to communicate with the external world ,2011-03-29 03:43:05
5401,600,He looked inquisitively at his keyboard and wrote another sentence ,2012-01-09 20:10:56
5402,600,Ports are created with the built in function open port ,2012-10-13 20:17:23
5403,600,Atoms are used within a program to denote distinguished values ,2012-11-12 04:23:17
5404,600,Haskell features a type system with type inference and lazy evaluation ,2012-11-15 19:21:51
5405,600,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-07-19 03:53:58
5406,600,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-03-02 13:23:39
5407,600,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-06-02 12:35:38
5408,600,Erlang is known for its designs that are well suited for systems ,2011-11-15 00:14:10
5409,601,Type classes first appeared in the Haskell programming language ,2012-11-06 09:25:28
5410,601,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-10-17 05:32:03
5411,601,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-03-30 19:52:53
5412,601,He looked inquisitively at his keyboard and wrote another sentence ,2011-03-15 23:10:32
5413,601,He looked inquisitively at his keyboard and wrote another sentence ,2010-06-05 07:50:05
5414,601,Do you have any idea why this is not working ,2012-08-25 22:29:23
5415,601,Make me a sandwich ,2011-07-25 09:17:54
5416,601,Where are my pants ,2010-05-09 20:07:16
5417,601,It is also a garbage collected runtime system ,2010-10-28 07:46:41
5418,602,Do you have any idea why this is not working ,2011-04-15 17:43:29
5419,602,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-11-19 18:20:33
5420,602,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-09-19 04:57:47
5421,602,Ports are created with the built in function open port ,2010-10-21 17:53:27
5422,602,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-10-06 07:21:33
5423,602,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-04-12 04:37:21
5424,602,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-02-07 11:15:56
5425,602,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-11-01 08:00:32
5426,602,Its main implementation is the Glasgow Haskell Compiler ,2011-07-27 14:16:48
5427,603,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-10-19 02:51:23
5428,603,Its main implementation is the Glasgow Haskell Compiler ,2012-08-23 10:12:06
5429,603,It is also a garbage collected runtime system ,2010-04-14 21:48:41
5430,603,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-12-29 02:28:29
5431,603,Ports are created with the built in function open port ,2010-06-04 17:23:01
5432,603,Where are my pants ,2010-03-06 17:57:45
5433,603,Where are my pants ,2010-06-08 22:50:03
5434,603,She spent her earliest years reading classic literature  and writing poetry ,2011-10-08 21:53:16
5435,603,She spent her earliest years reading classic literature  and writing poetry ,2010-05-20 23:33:44
5436,604,I don t even care ,2012-07-01 04:33:53
5437,604,Ports are used to communicate with the external world ,2010-06-12 07:45:56
5438,604,Ports are created with the built in function open port ,2011-04-24 04:24:55
5439,604,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2010-11-28 23:08:05
5440,604,Do you come here often ,2012-05-25 09:57:17
5441,604,Its main implementation is the Glasgow Haskell Compiler ,2012-12-22 21:06:47
5442,604,Do you have any idea why this is not working ,2012-10-21 16:26:23
5443,604,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2010-12-19 20:27:17
5444,604,Erlang is a general purpose  concurrent  functional programming language ,2012-01-12 13:34:54
5445,605,Do you have any idea why this is not working ,2010-10-11 07:27:02
5446,605,Do you have any idea why this is not working ,2010-06-17 16:25:21
5447,605,Ports are used to communicate with the external world ,2011-04-25 16:25:19
5448,605,She spent her earliest years reading classic literature  and writing poetry ,2010-06-21 07:30:11
5449,605,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-05-07 14:21:02
5450,605,Do you come here often ,2010-04-09 14:51:30
5451,605,Ports are created with the built in function open port ,2011-08-09 01:30:06
5452,605,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-04-18 17:07:30
5453,605,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-03-08 14:51:44
5454,606,Haskell features a type system with type inference and lazy evaluation ,2010-12-12 23:24:50
5455,606,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-02-11 07:41:05
5456,606,Haskell features a type system with type inference and lazy evaluation ,2011-01-06 04:29:16
5457,606,Erlang is a general purpose  concurrent  functional programming language ,2010-08-04 14:04:55
5458,606,Type classes first appeared in the Haskell programming language ,2012-09-27 10:29:55
5459,606,Haskell features a type system with type inference and lazy evaluation ,2010-12-20 21:55:39
5460,606,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-10-23 06:34:18
5461,606,He looked inquisitively at his keyboard and wrote another sentence ,2012-02-28 18:58:17
5462,606,Type classes first appeared in the Haskell programming language ,2012-02-28 10:18:29
5463,607,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2011-12-07 02:11:20
5464,607,Tuples are containers for a fixed number of Erlang data types ,2012-12-04 13:23:11
5465,607,Ports are used to communicate with the external world ,2011-09-03 03:02:04
5466,607,It is also a garbage collected runtime system ,2012-02-19 13:10:32
5467,607,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2012-10-14 19:54:35
5468,607,Where are my pants ,2010-08-25 11:44:48
5469,607,It is also a garbage collected runtime system ,2012-12-12 01:46:17
5470,607,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-03-02 11:39:31
5471,607,Erlang is a general purpose  concurrent  functional programming language ,2010-01-27 03:10:00
5472,608,Atoms are used within a program to denote distinguished values ,2011-03-22 09:22:22
5473,608,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-01-05 04:52:51
5474,608,It is also a garbage collected runtime system ,2010-12-15 02:22:36
5475,608,Ports are created with the built in function open port ,2012-07-01 06:21:12
5476,608,It is also a garbage collected runtime system ,2011-06-25 22:57:55
5477,608,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-08-12 13:49:25
5478,608,Atoms are used within a program to denote distinguished values ,2012-10-26 05:02:53
5479,608,Make me a sandwich ,2010-07-27 12:39:35
5480,608,Haskell features a type system with type inference and lazy evaluation ,2011-09-01 18:08:09
5481,609,Any element of a tuple can be accessed in constant time ,2011-03-13 04:23:02
5482,609,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-11-27 03:26:30
5483,609,The arguments can be primitive data types or compound data types ,2010-02-07 15:57:36
5484,609,Any element of a tuple can be accessed in constant time ,2012-11-24 01:16:01
5485,609,Ports are used to communicate with the external world ,2011-03-08 12:51:44
5486,609,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-04-19 02:50:35
5487,609,Tuples are containers for a fixed number of Erlang data types ,2010-02-01 05:39:52
5488,609,Where are my pants ,2011-05-10 14:16:32
5489,609,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-07-01 02:51:52
5490,610,She spent her earliest years reading classic literature  and writing poetry ,2010-12-23 01:43:24
5491,610,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-06-10 15:25:21
5492,610,Where are my pants ,2012-06-10 02:14:22
5493,610,Ports are used to communicate with the external world ,2011-06-30 01:38:36
5494,610,I don t even care ,2012-11-19 03:37:19
5495,610,The arguments can be primitive data types or compound data types ,2011-03-22 01:01:19
5496,610,I don t even care ,2010-07-27 11:13:18
5497,610,Do you come here often ,2010-10-16 18:48:47
5498,610,I don t even care ,2012-10-22 08:09:16
5499,611,Do you come here often ,2010-11-30 22:00:23
5500,611,Make me a sandwich ,2012-10-05 08:28:40
5501,611,Its main implementation is the Glasgow Haskell Compiler ,2012-03-09 21:01:43
5502,611,Erlang is a general purpose  concurrent  functional programming language ,2010-10-17 07:38:00
5503,611,Atoms are used within a program to denote distinguished values ,2011-06-13 06:38:29
5504,611,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-09-30 01:25:10
5505,611,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-09-20 19:25:47
5506,611,The arguments can be primitive data types or compound data types ,2012-12-30 19:54:28
5507,611,Erlang is known for its designs that are well suited for systems ,2010-10-12 13:01:32
5508,612,Type classes first appeared in the Haskell programming language ,2010-10-25 01:14:50
5509,612,The arguments can be primitive data types or compound data types ,2011-09-03 00:49:39
5510,612,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-10-08 06:59:10
5511,612,Type classes first appeared in the Haskell programming language ,2010-02-18 23:09:53
5512,612,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-09-18 23:54:26
5513,612,Make me a sandwich ,2010-04-09 22:23:31
5514,612,Erlang is known for its designs that are well suited for systems ,2012-11-20 17:38:31
5515,612,Do you come here often ,2012-06-01 00:03:08
5516,612,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-06-03 22:39:52
5517,613,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-03-13 15:50:20
5518,613,Erlang is known for its designs that are well suited for systems ,2011-11-08 22:55:58
5519,613,She spent her earliest years reading classic literature  and writing poetry ,2011-09-19 01:07:58
5520,613,The arguments can be primitive data types or compound data types ,2012-02-28 17:12:26
5521,613,Ports are created with the built in function open port ,2012-03-17 18:20:51
5522,613,Erlang is known for its designs that are well suited for systems ,2011-09-09 00:12:31
5523,613,She spent her earliest years reading classic literature  and writing poetry ,2011-12-08 08:09:55
5524,613,Tuples are containers for a fixed number of Erlang data types ,2010-09-09 07:12:13
5525,613,Atoms are used within a program to denote distinguished values ,2010-01-02 15:06:08
5526,614,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2010-07-17 09:15:18
5527,614,Do you come here often ,2010-12-02 05:23:59
5528,614,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-02-06 12:39:44
5529,614,Its main implementation is the Glasgow Haskell Compiler ,2012-07-01 15:12:47
5530,614,Where are my pants ,2010-05-03 02:30:04
5531,614,Erlang is a general purpose  concurrent  functional programming language ,2011-04-16 05:57:29
5532,614,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-10-15 04:17:41
5533,614,I don t even care ,2011-02-26 17:39:53
5534,614,Do you come here often ,2011-12-16 18:04:26
5535,615,Do you have any idea why this is not working ,2012-12-26 19:09:15
5536,615,Do you have any idea why this is not working ,2010-06-25 11:02:30
5537,615,I don t even care ,2010-06-12 10:46:59
5538,615,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-12-13 00:42:45
5539,615,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-06-28 02:37:16
5540,615,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-06-01 01:08:35
5541,615,Tuples are containers for a fixed number of Erlang data types ,2012-09-11 23:11:57
5542,615,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2010-05-25 11:09:07
5543,615,It is also a garbage collected runtime system ,2010-09-21 17:22:46
5544,616,Any element of a tuple can be accessed in constant time ,2012-12-30 02:26:06
5545,616,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-03-23 16:31:06
5546,616,He looked inquisitively at his keyboard and wrote another sentence ,2010-10-03 11:31:56
5547,616,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-08-30 22:05:15
5548,616,Atoms are used within a program to denote distinguished values ,2011-09-13 20:48:19
5549,616,Ports are used to communicate with the external world ,2012-01-09 09:52:42
5550,616,Type classes first appeared in the Haskell programming language ,2012-11-25 07:01:53
5551,616,It is also a garbage collected runtime system ,2010-07-27 05:46:47
5552,616,Erlang is known for its designs that are well suited for systems ,2011-05-26 09:21:06
5553,617,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-01-19 02:05:42
5554,617,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-09-27 21:30:59
5555,617,He looked inquisitively at his keyboard and wrote another sentence ,2012-11-04 07:41:51
5556,617,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-03-26 18:20:54
5557,617,It is also a garbage collected runtime system ,2011-02-14 12:37:06
5558,617,Tuples are containers for a fixed number of Erlang data types ,2011-10-16 05:36:54
5559,617,I don t even care ,2011-10-14 06:10:29
5560,617,Tuples are containers for a fixed number of Erlang data types ,2012-05-08 03:05:31
5561,617,Atoms are used within a program to denote distinguished values ,2012-05-02 22:38:43
5562,618,Make me a sandwich ,2011-01-15 19:22:16
5563,618,Erlang is known for its designs that are well suited for systems ,2010-10-08 17:47:00
5564,618,The arguments can be primitive data types or compound data types ,2010-05-26 04:34:17
5565,618,Type classes first appeared in the Haskell programming language ,2011-07-17 20:39:22
5566,618,I don t even care ,2010-06-05 18:02:03
5567,618,Erlang is a general purpose  concurrent  functional programming language ,2012-04-24 18:55:10
5568,618,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-05-19 08:13:12
5569,618,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-09-04 14:46:54
5570,618,Where are my pants ,2011-05-23 14:11:37
5571,619,Do you have any idea why this is not working ,2010-04-27 01:16:54
5572,619,He looked inquisitively at his keyboard and wrote another sentence ,2011-03-28 00:37:45
5573,619,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-12-01 21:54:40
5574,619,He looked inquisitively at his keyboard and wrote another sentence ,2010-02-22 19:11:53
5575,619,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-01-11 01:46:51
5576,619,Make me a sandwich ,2010-08-13 04:23:59
5577,619,Type classes first appeared in the Haskell programming language ,2011-11-30 12:46:08
5578,619,Ports are created with the built in function open port ,2011-06-17 21:10:27
5579,619,Erlang is known for its designs that are well suited for systems ,2012-09-22 20:29:26
5580,620,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-05-17 19:37:41
5581,620,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-11-06 22:18:18
5582,620,Make me a sandwich ,2012-03-08 05:38:55
5583,620,Any element of a tuple can be accessed in constant time ,2012-06-19 14:53:47
5584,620,Ports are created with the built in function open port ,2012-12-22 13:57:20
5585,620,He looked inquisitively at his keyboard and wrote another sentence ,2010-01-03 15:29:34
5586,620,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-09-04 07:16:48
5587,620,Erlang is known for its designs that are well suited for systems ,2011-09-16 09:45:45
5588,620,Where are my pants ,2012-04-04 13:54:42
5589,621,He looked inquisitively at his keyboard and wrote another sentence ,2011-02-08 20:09:12
5590,621,Tuples are containers for a fixed number of Erlang data types ,2011-06-10 23:19:27
5591,621,Erlang is known for its designs that are well suited for systems ,2012-03-05 02:30:09
5592,621,Make me a sandwich ,2010-10-19 18:32:46
5593,621,Do you have any idea why this is not working ,2012-05-21 15:00:30
5594,621,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-04-21 07:15:13
5595,621,In 1989 the building was heavily damaged by fire  but it has since been restored ,2010-10-10 17:08:06
5596,621,In 1989 the building was heavily damaged by fire  but it has since been restored ,2011-11-13 01:32:48
5597,621,Make me a sandwich ,2012-08-25 14:44:28
5598,622,Do you come here often ,2011-07-20 15:11:58
5599,622,Make me a sandwich ,2011-06-16 01:56:48
5600,622,Haskell features a type system with type inference and lazy evaluation ,2011-10-13 22:22:57
5601,622,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-09-04 11:22:47
5602,622,Ports are created with the built in function open port ,2011-02-22 05:50:39
5603,622,Make me a sandwich ,2012-11-29 20:32:49
5604,622,Haskell features a type system with type inference and lazy evaluation ,2010-12-12 16:58:54
5605,622,Ports are used to communicate with the external world ,2012-10-22 12:04:04
5606,622,It is also a garbage collected runtime system ,2010-11-10 04:36:02
5607,623,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-11-02 03:51:32
5608,623,Erlang is a general purpose  concurrent  functional programming language ,2011-03-14 00:11:32
5609,623,Tuples are containers for a fixed number of Erlang data types ,2010-08-23 11:07:10
5610,623,Where are my pants ,2012-04-23 09:34:44
5611,623,Haskell features a type system with type inference and lazy evaluation ,2011-12-27 02:55:52
5612,623,He looked inquisitively at his keyboard and wrote another sentence ,2010-01-25 17:09:57
5613,623,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2011-09-05 17:27:05
5614,623,He looked inquisitively at his keyboard and wrote another sentence ,2012-11-14 17:16:13
5615,623,Do you have any idea why this is not working ,2010-03-19 02:16:35
5616,624,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2012-06-10 04:38:25
5617,624,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-06-09 13:05:12
5618,624,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-02-23 14:32:36
5619,624,Ports are used to communicate with the external world ,2010-07-10 01:18:09
5620,624,He looked inquisitively at his keyboard and wrote another sentence ,2011-03-01 05:39:49
5621,624,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-11-07 06:00:59
5622,624,He looked inquisitively at his keyboard and wrote another sentence ,2011-01-11 14:26:56
5623,624,It is also a garbage collected runtime system ,2012-09-03 04:42:39
5624,624,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-05-02 03:14:13
5625,625,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-08-08 21:12:50
5626,625,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-02-02 17:53:43
5627,625,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-12-24 07:41:43
5628,625,Type classes first appeared in the Haskell programming language ,2012-05-09 02:52:54
5629,625,Where are my pants ,2012-07-24 00:47:07
5630,625,Ports are created with the built in function open port ,2011-04-28 21:40:45
5631,625,Type classes first appeared in the Haskell programming language ,2011-04-20 05:05:39
5632,625,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-05-21 03:36:11
5633,625,Do you have any idea why this is not working ,2011-12-01 10:34:44
5634,626,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-01-27 08:15:48
5635,626,It is also a garbage collected runtime system ,2011-01-01 10:45:44
5636,626,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-11-17 03:03:22
5637,626,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2012-12-19 19:17:29
5638,626,She spent her earliest years reading classic literature  and writing poetry ,2012-09-12 19:00:03
5639,626,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2011-10-14 21:20:40
5640,626,Erlang is known for its designs that are well suited for systems ,2010-09-13 17:06:24
5641,626,She spent her earliest years reading classic literature  and writing poetry ,2010-07-30 06:06:06
5642,626,Erlang is a general purpose  concurrent  functional programming language ,2012-09-29 00:50:37
5643,627,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-09-07 15:45:04
5644,627,The arguments can be primitive data types or compound data types ,2012-08-14 00:36:05
5645,627,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2012-02-16 06:20:56
5646,627,Tuples are containers for a fixed number of Erlang data types ,2012-10-06 06:02:51
5647,627,Type classes first appeared in the Haskell programming language ,2012-07-30 23:50:52
5648,627,Type classes first appeared in the Haskell programming language ,2010-12-12 14:13:20
5649,627,I don t even care ,2011-04-21 22:35:14
5650,627,It is also a garbage collected runtime system ,2011-02-14 10:31:48
5651,627,Do you come here often ,2010-04-29 08:42:27
5652,628,In 1989 the building was heavily damaged by fire  but it has since been restored ,2012-12-15 08:06:04
5653,628,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-07-17 21:44:42
5654,628,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-10-01 14:16:04
5655,628,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2010-09-12 12:11:53
5656,628,Erlang is known for its designs that are well suited for systems ,2010-05-24 17:45:54
5657,628,Where are my pants ,2010-01-20 01:52:46
5658,628,Haskell features a type system with type inference and lazy evaluation ,2010-08-09 03:58:24
5659,628,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2011-03-20 10:58:59
5660,628,Tuples are containers for a fixed number of Erlang data types ,2010-05-13 09:27:29
5661,629,I don t even care ,2011-07-18 08:45:12
5662,629,Its main implementation is the Glasgow Haskell Compiler ,2012-08-13 17:17:21
5663,629,Ports are created with the built in function open port ,2011-10-14 09:36:40
5664,629,Any element of a tuple can be accessed in constant time ,2012-08-23 09:49:03
5665,629,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-09-05 05:49:33
5666,629,Where are my pants ,2010-09-28 00:12:59
5667,629,Ports are created with the built in function open port ,2012-10-08 06:39:38
5668,629,I don t even care ,2010-02-28 18:36:41
5669,629,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-09-29 13:31:28
5670,630,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2012-05-01 22:59:48
5671,630,He looked inquisitively at his keyboard and wrote another sentence ,2011-10-23 01:02:15
5672,630,I don t even care ,2011-08-09 13:43:24
5673,630,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-05-25 18:21:37
5674,630,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2011-08-22 06:07:59
5675,630,Erlang is known for its designs that are well suited for systems ,2010-11-04 15:54:39
5676,630,I don t even care ,2010-08-10 12:20:30
5677,630,Tuples are containers for a fixed number of Erlang data types ,2011-05-16 13:51:16
5678,630,Ports are used to communicate with the external world ,2011-05-29 05:41:22
5679,631,Tuples are containers for a fixed number of Erlang data types ,2011-07-06 19:01:09
5680,631,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-08-31 04:26:14
5681,631,Where are my pants ,2012-03-10 23:55:49
5682,631,She spent her earliest years reading classic literature  and writing poetry ,2010-02-09 16:22:54
5683,631,The syntax  D1 D2     Dn  denotes a tuple whose arguments are D1  D2      Dn ,2012-08-18 06:23:44
5684,631,He looked inquisitively at his keyboard and wrote another sentence ,2010-08-20 08:49:47
5685,631,Initially composing light hearted and irreverent works  he also wrote serious  sombre and religious pieces beginning in the 1930s ,2010-11-04 00:57:03
5686,631,The arguments can be primitive data types or compound data types ,2010-07-27 09:09:19
5687,631,It is also a garbage collected runtime system ,2010-07-26 03:12:56
5688,632,Where are my pants ,2012-11-18 12:12:30
5689,632,The sequential subset of Erlang supports eager evaluation  single assignment  and dynamic typing ,2011-12-04 00:30:56
5690,632,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2012-01-26 10:03:29
5691,632,Its main implementation is the Glasgow Haskell Compiler ,2010-06-10 09:21:57
5692,632,Type classes first appeared in the Haskell programming language ,2012-11-20 17:02:23
5693,632,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-11-05 19:10:11
5694,632,Tuples are containers for a fixed number of Erlang data types ,2012-01-16 02:29:27
5695,632,Do you have any idea why this is not working ,2010-07-10 19:18:23
5696,632,Type classes first appeared in the Haskell programming language ,2010-12-26 07:15:20
5697,633,Messages can be sent to and received from ports  but these messages must obey the so called  port protocol  ,2010-02-22 04:39:45
5698,633,Haskell features a type system with type inference and lazy evaluation ,2011-04-21 12:22:26
5699,633,Type classes first appeared in the Haskell programming language ,2010-11-21 00:34:53
5700,633,Any element of a tuple can be accessed in constant time ,2011-06-05 02:02:46
5701,633,Ports are used to communicate with the external world ,2010-09-22 05:25:10
5702,633,I don t even care ,2012-09-22 12:23:56
5703,633,Erlang is known for its designs that are well suited for systems ,2012-05-18 05:27:29
5704,633,Tuples are containers for a fixed number of Erlang data types ,2011-06-19 14:31:49
5705,633,They are written as strings of consecutive alphanumeric characters  the first character being lowercase ,2011-10-02 20:55:35
5706,634,Make me a sandwich ,2010-12-17 00:49:30
5707,634,Atoms can contain any character if they are enclosed within single quotes and an escape convention exists which allows any character to be used within an atom ,2010-07-08 03:47:01
5708,634,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2012-04-07 06:03:46
5709,634,She spent her earliest years reading classic literature  and writing poetry ,2012-02-20 14:33:44
5710,634,Make me a sandwich ,2012-08-11 19:55:31
5711,634,Atoms are used within a program to denote distinguished values ,2012-04-01 06:50:58
5712,634,Type classes first appeared in the Haskell programming language ,2012-01-25 08:43:13
5713,634,Any element of a tuple can be accessed in constant time ,2011-01-30 16:46:49
5714,634,Erlang is a general purpose  concurrent  functional programming language ,2011-08-16 11:57:23
5715,635,The Galactic Empire is nearing completion of the Death Star  a space station with the power to destroy entire planets ,2011-10-15 02:28:01
5716,635,Do you have any idea why this is not working ,2012-03-04 05:10:44
5717,635,Haskell is a standardized  general purpose purely functional programming language  with non strict semantics and strong static typing ,2010-01-19 13:58:39
